food_id,food_name,category,calories_kcal,carbs_g,protein_g,fat_g,sugar_g,fiber_g,calcium_mg,sodium_mg
761,오이장아찌,장아찌·절임류,41.109,4.46409,1.1001,2.21757,2.33337,0.6948,23.16,1152.789
762,무말랭이장아찌,장아찌·절임류,110.214,17.27628,3.8622,3.04266,6.2266200000000005,6.405600000000001,91.374,1212.354
763,무숙장아찌,장아찌·절임류,87.42,4.4932,3.478,6.0536,2.2184,0.94,24.44,1307.54
764,짜장소스,"장류, 양념류",202.0,25.72,8.6,7.42,8.3,4.8,48.0,1076.0
765,카레소스,"장류, 양념류",203.0,28.275,7.83,6.757,6.438000000000001,3.77,49.3,1090.4
766,고춧가루 양념장,"장류, 양념류",161.0,16.5485,6.785,8.2685,2.2425,5.635,97.75,1628.4
767,기름장,"장류, 양념류",64.0,0.092,0.02,6.906000000000001,0.001,0.03,4.4,751.8000000000001
768,쌈장,"장류, 양념류",31.382,4.448729999999999,1.4365,1.00555,1.86966,1.1492,11.934,516.035
769,초간장,"장류, 양념류",10.8,1.6995,0.99,0.0,0.0,0.075,2.85,478.35
770,팥빙수,유제품류 및 빙과류,297.0,62.46,7.199999999999999,2.43,34.14,3.9,48.0,102.0
771,두유 카페라떼,음료 및 차류,106.5,7.526,4.97,6.247999999999999,4.757,1.065,127.8,113.6
772,두유 카페라떼_시럽,음료 및 차류,156.2,20.5545,4.97,6.247999999999999,16.5075,1.065,149.1,117.15
773,딸기넥타,음료 및 차류,110.05,28.258,1.42,0.3194999999999999,22.6845,2.485,24.85,21.3
774,딸기바나나 스무디,음료 및 차류,191.7,41.7125,3.905,2.414,33.157,3.195,102.95,39.05
775,미숫가루(선식)음료,음료 및 차류,128.0,27.73,2.9,1.1,12.67,2.6,11.0,1.0
776,수박화채,음료 및 차류,84.0,15.58,2.4,1.74,11.56,0.2,64.0,18.0
777,아이스 카페라떼,음료 및 차류,110.05,10.8275,4.97,5.324999999999999,6.4965,0.0,181.05,56.8
778,아이스 카페라떼_시럽,음료 및 차류,163.29999999999998,23.8915,4.97,5.324999999999999,18.247,0.0,198.8,60.35
779,천사채무침,생채·무침류,160.60000000000002,6.490000000000001,7.26,12.122,1.4300000000000002,2.8600000000000003,66.0,545.6
780,치커리무침,생채·무침류,24.176,3.55085,1.2088,0.7252799999999999,1.04259,1.2088,34.753,258.381
781,콩나물 느타리무침,생채·무침류,46.0,4.31,3.1,2.8,0.59,2.0,24.0,193.0
782,콩나물냉채,생채·무침류,13.5,2.025,1.05,0.395,0.955,0.55,13.0,101.0
783,콩나물냉채_오이,생채·무침류,63.0,10.425,4.199999999999999,1.44,5.04,2.25,69.0,229.5
784,오이김치,김치류,39.0,7.83,2.5,0.29,2.26,2.2,39.0,1894.0
785,가지김치,김치류,36.0,6.22,2.1,0.77,2.45,3.5,62.0,1592.0
786,섞박지,김치류,38.335,6.94705,2.1505,0.7854,2.58995,3.0855,57.035,1895.245
787,양념채김치,김치류,100.859,14.2725,6.2799,2.94965,6.869829999999999,5.328399999999999,213.136,2026.695
788,오이 물김치,김치류,51.0,8.73,2.9,1.3,4.21,2.6,79.0,2268.0
789,양념 바지락젓,젓갈류,6.25,0.25875,0.725,0.24625,0.10125,0.075,11.125,0.125
790,양념 새우젓,젓갈류,10.05,1.017,1.095,0.2249999999999999,0.2249999999999999,0.33,43.5,879.4499999999999
791,양념 오징어젓,젓갈류,9.0,0.7214999999999999,1.185,0.162,0.183,0.15,11.4,278.7
792,양념 오징어젓_낙지,젓갈류,9.9,0.7904999999999999,1.2299999999999998,0.1995,0.2145,0.135,11.85,301.95
793,더덕장아찌,장아찌·절임류,59.0,8.75,1.0,2.535,2.415,2.8,21.5,2116.0
794,시금치 겉절이,생채·무침류,43.686,5.080520000000001,2.427,2.03059,1.18923,2.2652,32.36,288.81300000000005
795,쑥갓오이무침,생채·무침류,46.768,7.0404800000000005,2.4016,1.33984,0.48032,2.4016,74.57600000000001,197.184
796,양념 도토리묵,생채·무침류,64.295,11.58479,1.2859,1.48463,0.17535,1.8704,19.873,424.347
797,양배추 겉절이,생채·무침류,44.694,7.449,1.9482,1.42104,3.67866,2.7503999999999995,37.818,444.648
798,양배추 샐러드,생채·무침류,120.978,5.27904,1.0998,10.9369,2.6884,1.5886,24.44,177.19
799,양배추부추무침,생채·무침류,30.804,6.07926,1.7213999999999998,0.4620599999999999,3.11664,2.8992,29.898,296.262
800,양상추 샐러드,생채·무침류,66.3,4.114,0.935,5.3465,2.7625,0.85,11.9,73.95
801,어묵 오이무침,생채·무침류,135.296,19.16341,8.1389,3.24499,5.76065,1.3741,46.508,562.324
802,오이 도라지 생채,생채·무침류,53.3,11.414,1.6900000000000002,0.676,4.823,2.6,26.0,286.0
803,오이고추 된장무침,생채·무침류,16.0,2.59,0.7,0.455,0.73,0.9,6.5,156.5
804,오이부추무침,생채·무침류,13.0,2.84,0.45,0.175,1.31,0.65,5.5,103.0
805,옥수수샐러드,생채·무침류,167.70000000000002,16.237000000000002,1.6900000000000002,10.803,5.317,1.56,15.6,222.3
806,옥수수샐러드_햄,생채·무침류,200.07200000000003,13.353120000000002,8.654800000000002,12.431440000000002,2.2255200000000004,2.4728000000000003,34.844,312.47200000000004
807,유채무침,생채·무침류,47.52,9.87624,2.6928,0.5306400000000001,4.9104,2.3760000000000003,94.248,179.78400000000002
808,쥐포무침,생채·무침류,92.38,10.1587,8.091000000000001,2.2971,6.7363,0.341,28.21,428.11
809,짜사이무침,생채·무침류,21.5,1.83,0.2,1.52,1.4,0.45,12.5,473.5
810,참나물 무침_된장,생채·무침류,7.5,0.925,0.35,0.355,0.07,0.5,11.5,49.5
811,참치 샐러드,생채·무침류,203.2,3.00736,10.9728,16.43888,1.99136,0.8128000000000001,11.176,153.416
812,돌나물무침,생채·무침류,21.6,4.707000000000001,0.54,0.351,2.169,0.63,43.2,138.6
813,두부냉채,생채·무침류,141.0,6.855,11.85,7.5,1.935,2.55,60.0,420.0
814,마늘쫑장아찌무침,생채·무침류,39.5,8.875,0.65,0.29,4.075,1.45,7.5,353.0
815,마카로니 샐러드,생채·무침류,220.00000000000003,17.886000000000003,9.02,12.232,1.7160000000000002,2.4200000000000004,30.800000000000004,543.4000000000001
816,메밀묵 무침,생채·무침류,93.925,17.41225,2.3120000000000003,1.83515,2.1097,2.601,26.01,359.805
817,멕시컨샐러드,생채·무침류,192.0,14.22,7.4,11.88,8.72,2.0,32.0,412.0
818,문어무침,생채·무침류,82.21499999999999,6.40755,9.396,2.54475,2.088,1.827,30.015,434.565
819,미역 오이무침,생채·무침류,61.0,12.32,1.8,1.75,6.34,2.8,87.0,817.0
820,뱅어포무침,생채·무침류,107.59,2.9928,12.673,4.6719,1.4326,0.261,207.06,329.44
821,부추 겉절이,생채·무침류,12.0,1.69,0.65,0.555,0.785,0.9,9.0,89.0
822,부추 채소무침,생채·무침류,11.0,2.005,0.55,0.335,1.12,0.6,9.0,85.5
823,부추 초무침,생채·무침류,11.5,1.83,0.55,0.39,0.88,0.95,7.0,93.5
824,브로콜리 두부무침,생채·무침류,17.5,3.085,1.0,0.36,1.155,0.85,11.0,83.5
825,브로콜리무침,생채·무침류,16.0,3.505,0.8,0.125,1.45,0.75,8.0,87.5
826,삼색냉채,생채·무침류,102.0,10.815,8.399999999999999,2.85,5.985,1.5,34.5,547.5
827,새싹 샐러드,생채·무침류,122.148,5.23044,1.4616,11.0664,2.5995600000000003,1.8792,24.012,77.256
828,새우무침,생채·무침류,86.67,4.176900000000001,9.99,3.1779,2.1708,0.27,501.12,124.74
829,소라무침,생채·무침류,111.02,6.788600000000001,17.017,1.4378000000000002,1.82,0.91,77.35000000000001,50.05
830,청포묵 무침,생채·무침류,64.5,9.81,1.95,2.52,1.08,2.55,16.5,423.0
831,파래무침,생채·무침류,14.7,2.595,1.08,0.333,0.297,1.2299999999999998,22.5,215.4
832,파래무침_무,생채·무침류,21.0,3.92,1.3,0.51,1.56,1.3,31.0,167.0
833,파래무침_액젓,생채·무침류,22.0,2.61,1.7,1.12,0.25,1.4,35.0,321.0
834,풋고추된장무침,생채·무침류,22.5,3.97,0.95,0.46,1.08,1.35,8.0,195.0
835,풋마늘무침,생채·무침류,26.6,5.635,0.917,0.574,2.639,1.61,24.5,108.5
836,피조개무침,생채·무침류,115.5,14.22,11.1,1.995,7.290000000000001,2.1,67.5,460.5
837,가오리회무침,생채·무침류,126.9,17.469,12.69,1.269,9.558000000000002,3.51,145.8,442.8
838,감자샐러드,생채·무침류,128.8,12.472,2.16,7.976000000000001,2.488,1.84,14.4,246.4
839,겨자채,생채·무침류,180.0,6.029999999999999,8.100000000000001,13.32,3.465,1.5,19.5,27.0
840,단호박 샐러드,생채·무침류,62.5,5.135,0.6,4.64,1.725,1.2,4.5,42.0
841,달걀 샐러드,생채·무침류,263.175,8.75655,9.57,21.00615,1.32385,1.276,35.09,288.695
842,닭가슴살 샐러드_마요네즈,생채·무침류,162.0,8.459999999999999,12.0,8.879999999999999,3.39,2.4000000000000004,33.0,225.0
843,닭가슴살 샐러드_드레싱,생채·무침류,111.0,6.09,12.3,4.08,3.63,2.1,33.0,168.0
844,닭고기냉채,생채·무침류,108.0,8.58,16.200000000000003,1.38,4.845,2.4000000000000004,60.0,31.5
845,닭튀김 샐러드,생채·무침류,237.0,11.94,11.4,15.9,3.0,2.4000000000000004,36.0,306.0
846,부추무침_양파,생채·무침류,9.5,1.545,0.55,0.24,0.785,0.95,8.0,84.5
847,부추무침_채소,생채·무침류,12.0,1.69,0.65,0.555,0.785,0.9,9.0,89.0
848,북어채무침,생채·무침류,134.1,6.498,20.853,2.385,2.0160000000000005,0.7200000000000001,85.5,263.7
849,샐러드_단호박,생채·무침류,64.0,5.14,0.615,4.745,1.725,1.15,5.0,41.0
850,양장피,생채·무침류,278.964,18.35652,36.8508,6.1992,10.8486,6.1992,182.532,1246.728
851,얼갈이 겉절이,생채·무침류,23.1,3.971,1.2320000000000002,0.561,1.287,2.3100000000000005,81.4,190.3
852,오이무침,생채·무침류,37.870000000000005,5.886080000000001,1.4066,1.3849600000000002,3.4407600000000005,1.2984,21.64,3.2460000000000004
853,오이생채_부추,생채·무침류,8.5,1.735,0.45,0.135,0.78,0.6,6.0,97.0
854,오이생채_양파,생채·무침류,24.0,4.58,1.3,0.42,2.31,1.1,19.0,154.0
855,오이생채_고추장,생채·무침류,19.55,3.7315,0.765,0.4335,2.006,0.85,11.05,221.85
856,오이지무침,생채·무침류,42.525,3.40425,0.5175,3.08475,1.7505000000000002,0.8325,11.925,371.7
857,오이지무침_고추,생채·무침류,14.0,2.23,0.5,0.495,0.935,0.7,14.0,911.0
858,오징어무침_채소,생채·무침류,50.15,4.148,6.545,0.884,2.346,0.765,11.9,174.25
859,오징어채무침,생채·무침류,100.3,8.312999999999999,12.07,2.363,3.9695,0.765,22.95,350.2
860,참나물 겉절이,생채·무침류,8.5,1.215,0.4,0.36,0.24,0.6,12.0,49.0
861,참나물 겉절이_단감,생채·무침류,11.0,1.705,0.5,0.375,0.52,0.75,12.5,47.5
862,도라지생채_북어,생채·무침류,106.096,8.70406,14.0298,1.6612399999999998,3.25268,1.6053999999999995,64.914,520.01
863,도토리묵무침,생채·무침류,56.0,12.04,0.6,0.59,0.08,1.9,18.0,179.0
864,돌나물,생채·무침류,21.6,4.707000000000001,0.5760000000000001,0.351,2.214,0.63,43.2,138.6
865,두릅무침,생채·무침류,63.048,9.8832,2.8968,2.19816,3.26316,1.8744,37.488,1257.552
866,마늘장아찌무침,생채·무침류,39.6,8.74,0.752,0.2799999999999999,4.664000000000001,0.96,4.0,322.0
867,마늘쫑무침,생채·무침류,28.5,6.01,1.1,0.32,2.06,1.4,28.0,101.0
868,무말랭이무침_오징어,생채·무침류,150.0,21.07,10.0,2.94,6.52,6.5,98.0,283.0
869,무생채_굴,생채·무침류,40.0,6.17,2.8,0.7,3.1,1.1,33.0,675.0
870,무생채_미나리,생채·무침류,39.1,7.250499999999999,1.19,0.952,3.57,2.125,26.35,506.6
871,미나리무침,생채·무침류,10.0,1.425,0.5,0.425,0.695,0.8,12.5,86.0
872,미나리무침_고추장,생채·무침류,20.0,3.57,0.9,0.5,1.99,1.4,19.0,109.0
873,쑥갓나물_두부,나물·숙채류,16.5,1.115,1.55,0.74,0.015,0.95,31.5,93.5
874,쑥갓나물_모듬채소,나물·숙채류,12.5,1.055,1.05,0.58,0.05,0.85,30.5,110.5
875,씀바귀나물,나물·숙채류,22.8,3.924,0.8999999999999999,0.666,1.122,1.14,18.0,177.6
876,애호박나물,나물·숙채류,18.5,2.755,0.65,0.72,1.32,1.1,10.5,81.0
877,양배추 초나물,나물·숙채류,74.778,10.69552,2.266,3.11575,6.344799999999999,2.7192,49.852,198.275
878,얼갈이 나물,나물·숙채류,48.0,4.0,1.9,3.05,0.68,2.7,175.0,1483.0
879,오이나물,나물·숙채류,78.913,3.19976,1.4053,6.94002,1.12424,0.7566999999999999,23.782,338.353
880,토란대나물,나물·숙채류,16.0,1.94,0.45,0.84,0.56,0.7,32.0,87.0
881,간재미회무침,생채·무침류,126.9,17.469,12.771000000000004,1.269,9.639,3.51,145.8,442.8
882,개고기무침,생채·무침류,750.2,23.312,47.306,54.684000000000005,5.58,14.26,260.40000000000003,688.2
883,곤약무침_마요네즈,생채·무침류,62.25,2.715,0.5249999999999999,5.775,0.8400000000000001,1.0499999999999998,34.5,89.25
884,골뱅이무침_소면,생채·무침류,306.0,41.73,25.200000000000003,4.65,17.97,4.199999999999999,75.0,1035.0
885,과일샐러드,생채·무침류,112.5,10.11,0.5700000000000001,8.235,7.1850000000000005,1.65,9.0,55.5
886,굴무침_채소,생채·무침류,20.5,2.23,1.65,0.615,0.82,0.45,65.5,155.0
887,굴무침_무,생채·무침류,14.5,1.855,1.1,0.31,0.695,0.45,44.0,160.5
888,낙지무침,생채·무침류,88.5,6.75,14.4,0.5549999999999999,2.295,1.95,45.0,678.0
889,다시마무침,생채·무침류,38.52,4.46832,1.9902,2.1507,0.61632,2.1828,69.97800000000001,321.642
890,고사리나물,나물·숙채류,20.4,2.142,1.62,0.99,0.258,1.5,10.8,99.6
891,고춧잎나물,나물·숙채류,18.0,1.998,1.26,0.864,0.024,0.66,77.39999999999999,95.4
892,근대나물,나물·숙채류,56.0,6.4,2.5,2.85,0.88,2.9,56.0,460.0
893,냉이초나물,나물·숙채류,77.0,12.32,4.2,2.47,2.92,4.7,162.0,261.0
894,도라지나물,나물·숙채류,21.6,3.2099999999999995,0.48,0.882,0.288,1.02,11.4,79.8
895,머위나물,나물·숙채류,15.0,1.452,0.8999999999999999,0.804,0.2459999999999999,0.8999999999999999,27.6,110.4
896,모듬배추나물_된장,나물·숙채류,39.6,5.184,2.04,1.512,2.016,2.64,108.0,324.0
897,무나물,나물·숙채류,16.8,2.316,0.42,0.6839999999999999,0.918,0.6,13.2,81.6
898,무청나물,나물·숙채류,80.0,6.04,2.8,5.44,0.32,3.2,251.0,367.0
899,민들레무침,나물·숙채류,13.5,2.28,0.6,0.36,0.805,0.8,23.5,122.0
900,방풍나물_고추장,나물·숙채류,18.5,3.595,0.75,0.395,0.775,1.35,44.5,71.5
901,방풍나물_된장,나물·숙채류,15.5,2.45,0.8,0.47,0.19,1.25,41.5,75.0
902,방풍나물_소금,나물·숙채류,11.5,1.84,0.55,0.395,0.015,1.05,38.0,54.0
903,부추나물,나물·숙채류,9.0,0.995,0.6,0.44,0.445,0.8,10.0,68.5
904,비름나물,나물·숙채류,13.5,1.91,0.95,0.495,0.37,1.15,43.0,74.5
905,비름나물_간장,나물·숙채류,12.0,1.39,0.85,0.54,0.11,1.05,41.0,95.0
906,비름나물_된장,나물·숙채류,14.0,1.78,1.1,0.525,0.22,1.3,49.0,95.5
907,쑥갓나물,나물·숙채류,9.5,0.925,0.65,0.475,0.05,0.75,28.0,141.0
908,시금치나물_당근,나물·숙채류,11.5,1.39,0.8,0.495,0.345,0.8,15.0,111.0
909,시래기나물,나물·숙채류,60.0,10.61,2.1,1.78,3.32,3.8,90.0,1032.0
910,시래기나물_간장_소금,나물·숙채류,22.5,1.9875,0.6975,1.44,0.06,1.5,39.0,147.75
911,열무나물_된장,나물·숙채류,36.0,4.332,2.64,1.38,1.092,1.92,134.4,324.0
912,유채나물,나물·숙채류,36.0,4.89,3.7,1.07,0.71,3.3,146.0,496.0
913,유채나물_간장_소금,나물·숙채류,15.4,1.68,1.47,0.623,0.217,1.19,59.49999999999999,107.8
914,유채나물_된장,나물·숙채류,24.0,2.92,2.232,0.776,0.5599999999999999,1.84,78.4,145.6
915,참나물,나물·숙채류,57.36000000000001,11.450490000000002,1.7208,1.29777,0.07887,5.3058000000000005,12.189000000000002,240.195
916,청경채나물,나물·숙채류,14.0,1.59,1.06,0.58,0.23,0.9,53.0,156.0
917,취나물_된장,나물·숙채류,63.0,10.79,3.0,1.81,2.4,4.4,119.0,215.0
918,취나물무침_간장,나물·숙채류,45.0,6.5520000000000005,1.8,1.818,1.044,2.8800000000000003,73.8,252.0
919,취나물무침_소금,나물·숙채류,69.3,8.623999999999999,2.38,3.465,0.574,3.5,98.7,536.9
920,콩나물무침_고추,나물·숙채류,14.5,1.32,1.3,0.77,0.23,0.65,15.0,138.0
921,콩나물무침_당근,나물·숙채류,13.5,1.45,1.15,0.625,0.31,0.65,13.0,58.0
922,콩나물무침_당근_시금치,나물·숙채류,11.5,1.075,1.05,0.585,0.215,0.5,12.5,60.5
923,콩나물무침_부추,나물·숙채류,11.5,1.13,1.05,0.575,0.215,0.55,12.5,84.0
924,콩나물무침_시금치,나물·숙채류,10.5,0.91,1.0,0.56,0.195,0.45,12.0,67.0
925,톳나물_두부,나물·숙채류,42.0,3.5699999999999994,3.738,2.24,0.252,3.22,116.2,218.4
926,잔멸치 튀김,튀김류,157.852,6.8324,9.424,9.70672,0.0,0.2356,127.224,1201.56
927,조기튀김,튀김류,160.41600000000005,4.03268,14.927600000000002,8.65578,0.01114,0.1114,21.166,93.576
928,채소튀김,튀김류,101.0,11.65,1.3,5.28,1.45,0.9,11.0,138.0
929,탕수어,튀김류,318.935,44.2196,14.301,8.75085,9.54535,1.4755,51.075,365.47
930,가지나물,나물·숙채류,31.200000000000003,4.849,1.4300000000000002,1.105,2.3920000000000003,2.6,20.8,296.40000000000003
931,고구마줄기나물_고춧가루,나물·숙채류,16.2,2.5380000000000003,0.72,0.414,0.324,1.38,45.0,94.8
932,고구마줄기나물_들깨,나물·숙채류,23.4,2.358,0.8999999999999999,1.2539999999999998,0.126,1.44,46.2,77.39999999999999
933,냉이나물,나물·숙채류,24.75,4.08,1.7999999999999998,0.645,0.885,2.175,71.25,136.5
934,미나리나물_고추장,나물·숙채류,12.5,2.415,0.6,0.295,1.22,1.05,13.0,60.5
935,미나리나물_모듬,나물·숙채류,10.0,1.485,0.5,0.37,0.73,0.8,11.5,76.5
936,미나리나물_팽이버섯,나물·숙채류,8.0,0.98,0.4,0.405,0.43,0.65,11.0,84.0
937,배추나물,나물·숙채류,38.0,4.76,2.2,1.55,1.85,1.8,58.0,292.0
938,배추나물_간장,나물·숙채류,26.877,3.52869,1.5606,1.01439,1.46523,1.3005,50.286,192.474
939,숙주나물,나물·숙채류,7.0,0.574,0.63,0.371,0.0839999999999999,0.2799999999999999,4.9,140.0
940,숙주나물_미나리,나물·숙채류,30.6,3.349,1.87,1.428,0.697,2.04,23.8,280.5
941,시금치나물_고추장,나물·숙채류,12.0,1.595,0.8,0.475,0.45,0.8,14.5,100.0
942,돼지갈비강정,튀김류,345.32800000000003,18.7128,23.3232,17.98056,3.4261600000000003,0.7232000000000001,14.464,487.256
943,돼지고기강정,튀김류,284.49,13.6686,24.0345,13.84845,3.2046,0.1635,16.35,842.025
944,돼지고기튀김,튀김류,162.948,4.580160000000001,15.3406,8.565780000000002,0.01468,0.1468,9.542000000000002,376.542
945,두부 탕수,튀김류,226.0,28.04,8.4,8.7,6.2,3.4,62.0,1174.0
946,두부튀김,튀김류,187.904,14.797440000000002,9.8356,9.542000000000002,1.2478000000000002,2.7892,60.18800000000001,405.16800000000006
947,등심돈가스,튀김류,404.7,29.607,30.459,16.401,2.1513,1.491,36.21,922.29
948,비프까스,튀김류,572.0,33.6875,22.275,37.62,6.9025,1.65,38.5,717.75
949,새우 탕수,튀김류,262.384,21.1071,19.2556,10.51652,8.866040000000002,1.058,80.408,412.62
950,소고기튀김,튀김류,294.636,11.54562,11.8768,21.60664000000001,2.14696,0.7994,17.130000000000003,488.77600000000007
951,소시지튀김,튀김류,233.913,14.93561,10.4466,14.13319,1.01438,0.6813,18.168,715.365
952,식빵튀김,튀김류,197.142,27.87422,4.5298,7.41994,5.05296,1.8502,13.398,257.752
953,쑥튀김,튀김류,141.102,12.02985,3.9798,8.26713,0.05427,1.3868999999999998,39.195,332.856
954,양념 돼지고기튀김,튀김류,363.825,26.73825,24.8325,16.5165,4.21575,1.155,21.175,667.975
955,어묵튀김,튀김류,169.2,14.4196,7.989999999999999,8.488199999999999,1.7859999999999998,0.282,35.72,750.12
956,연근튀김,튀김류,187.824,19.58908,3.7324,10.06544,1.13176,2.2876,32.508,468.356
957,오징어탕수,튀김류,303.04400000000004,25.183340000000005,15.919400000000005,14.40418,6.789720000000001,0.959,34.524,475.664
958,우럭튀김,튀김류,178.602,11.87178,15.2646,7.490159999999999,0.01236,0.309,47.586,1185.942
959,임연수튀김,튀김류,264.57300000000004,12.57618,19.0005,14.340000000000002,0.02151,0.3585,27.963000000000005,816.6630000000001
960,생선까스_소스,튀김류,510.4,15.95,16.676000000000002,41.712,1.1880000000000002,0.44,13.2,442.2000000000001
961,탕수육,튀김류,387.59,38.450300000000006,22.981,15.092000000000002,11.4219,1.715,30.87,500.78
962,새우튀김,튀김류,170.51999999999998,19.45104,8.349599999999999,6.49152,2.61072,1.176,35.28,378.672
963,오징어튀김,튀김류,81.0,3.83,5.2,4.69,0.05,0.1,6.0,151.0
964,가자미튀김,튀김류,94.0,2.89,5.1,6.54,0.0,0.1,10.0,215.0
965,가지탕수,튀김류,300.916,41.44434,4.2988,12.701,8.18726,4.1034,41.034,461.144
966,갈치튀김,튀김류,78.0,1.85,4.6,5.47,0.0,0.1,12.0,172.0
967,게맛살튀김,튀김류,356.562,44.04294,10.2114,14.41314,2.6281800000000004,0.8370000000000001,252.77400000000003,736.5600000000001
968,느타리버섯튀김,튀김류,136.881,11.55951,3.8592,8.224920000000001,0.19899,0.7839,16.884,332.856
969,달걀튀김,튀김류,236.032,13.590280000000002,9.4044,14.991720000000004,0.53476,0.6454,30.426,111.562
970,닭강정,튀김류,402.741,39.37299,32.918099999999995,11.42019,8.514569999999999,0.3678,22.068,319.986
971,닭고기 탕수,튀김류,218.5,20.24,17.02,7.244999999999999,6.117999999999999,0.92,23.0,138.0
972,대구튀김,튀김류,236.265,11.00912,22.383000000000003,10.3625,0.01658,0.3316,44.766000000000005,1133.2430000000002
973,도라지튀김,튀김류,138.46,14.396399999999998,4.472,6.7682,0.5933999999999999,2.408,31.82,365.5
974,도미튀김,튀김류,186.018,11.6802,16.0062,7.55196,0.01236,0.4326,25.338,1062.96
975,동태튀김,튀김류,176.514,9.90171,12.9363,8.72898,0.01209,0.3627,39.897000000000006,990.171
976,홍어회무침,생채·무침류,145.25,15.4175,13.125,3.7275,9.52,2.45,201.25,1394.75
977,완자조림,조림류,230.832,17.13378,19.5108,8.5875,3.4075200000000003,2.061,42.594,306.40200000000004
978,적어조림,조림류,110.106,6.7898700000000005,14.273,1.93705,2.22251,1.2234,42.819,289.538
979,전어조림,조림류,94.44,2.9906,14.166,1.92028,1.08606,0.4722,108.606,146.382
980,콩조림,조림류,188.1,21.242,12.825,6.118,6.1275,6.935,66.5,589.0
981,감자튀김,튀김류,207.339,28.74564,3.8247,8.756549999999999,0.0,5.2338,18.117,756.8879999999999
982,깐쇼새우,튀김류,495.0,48.51,26.07,20.724,17.522999999999996,2.64,89.1,877.8
983,떡강정,튀김류,522.45,94.6215,6.5016,13.28184,11.63322,2.322,25.542,782.514
984,북어강정,튀김류,153.43800000000002,13.64571,6.7089,7.84203,2.36898,0.9309,19.581,848.724
985,햄샐러드,생채·무침류,235.867,26.35695,6.965200000000001,11.68254,9.29221,2.6911,39.575,281.77400000000006
986,건꼴뚜기조림_풋고추,조림류,89.568,3.15354,9.1434,4.21405,0.48205,0.2799,90.19,322.818
987,게조림,조림류,168.0,2.48,33.6,1.44,0.8,0.0,256.0,1312.0
988,고구마조림,조림류,161.99,37.3741,2.425,0.5917,10.6603,3.686,27.16,822.56
989,곤약조림,조림류,38.099,6.378510000000001,0.9832,1.79434,1.8435,2.5809,77.427,288.815
990,꽈리고추조림_멸치,조림류,45.6,3.76,5.68,0.968,0.992,0.96,205.6,368.0
991,다시마조림,조림류,38.52,4.46832,1.9902,2.1507,0.61632,2.1828,69.97800000000001,321.642
992,단호박조림,조림류,71.0,15.15,2.2,0.94,4.38,4.5,19.0,815.0
993,도루묵조림,조림류,126.896,7.059360000000001,13.921600000000002,3.80688,2.0944,1.1088,24.64,386.848
994,돼지고기 장조림,조림류,75.0,3.625,8.15,2.8,1.01,0.25,6.5,614.0
995,돼지고기 장조림_메추리알,조림류,71.5,3.01,7.25,3.06,0.805,0.2,9.0,450.5
996,마늘쫑조림_멸치,조림류,30.0,4.565,2.35,0.525,1.55,0.85,96.5,180.0
997,메추리알 돼지고기장조림,조림류,104.8,3.696,10.0,5.08,0.6160000000000001,0.24,20.8,416.0
998,메추리알 어묵조림,조림류,104.832,10.34208,6.249600000000001,4.159680000000001,4.858560000000001,0.4032,28.224,540.96
999,메추리알장조림_꽈리고추,조림류,72.0,4.2075000000000005,4.949999999999999,3.705,0.81,0.3,24.75,234.75
1000,모듬 콩조림,조림류,27.15,2.307,1.6649999999999998,1.3664999999999998,0.5775,0.825,7.199999999999999,48.15
1001,새우조림,조림류,231.84,11.6564,28.33600000000001,7.2772,2.0286,1.2880000000000005,141.68,1159.2
1002,소고기 장조림,조림류,94.0,3.45,7.45,5.26,0.695,0.2,7.5,420.0
1003,소고기 장조림_메추리알,조림류,76.0,3.11,7.2,3.56,0.7,0.15,11.5,318.0
1004,땅콩조림,조림류,40.2,2.3865,1.7999999999999998,2.9130000000000003,0.6555,0.915,5.1,37.05
1005,멸치조림,조림류,90.0,3.9,9.0,4.014,1.914,0.06,127.2,672.6
1006,무조림,조림류,37.271,6.79601,1.9032,0.5788899999999999,2.22833,1.7446,27.755,820.7549999999999
1007,미트볼조림,조림류,132.552,12.098,5.3652,7.35348,4.67088,6.838,16.832,332.432
1008,버섯조림,조림류,19.8,4.098,1.224,0.444,0.93,0.96,3.6,156.0
1009,삼치조림,조림류,59.85,4.2275,7.314999999999999,1.4155,1.5864999999999998,1.045,11.4,285.95
1010,양미리조림,조림류,176.176,6.91152,22.299200000000003,5.4824,1.88496,0.8623999999999999,80.08,352.352
1011,어묵조림,조림류,170.04999999999998,21.546,9.12,5.3295,5.3485,0.95,44.65,851.1999999999999
1012,어묵조림_풋고추,조림류,142.725,17.473499999999998,7.6725,4.718999999999999,5.370749999999999,0.66,33.0,833.25
1013,오징어조림,조림류,93.757,8.42276,12.6034,1.01442,2.47457,1.2296,18.444,441.119
1014,우엉조림,조림류,79.2,16.101000000000003,2.43,0.945,4.275,2.61,28.8,333.90000000000003
1015,장조림_메추리알,조림류,72.0,4.2075000000000005,4.965,3.705,0.81,0.3,24.75,235.5
1016,쥐포조림,조림류,89.24099999999999,10.455239999999998,8.607,1.34541,6.804059999999999,0.0906,30.804,272.706
1017,코다리조림,조림류,34.0,1.93,5.05,0.59,0.55,0.25,10.5,154.0
1018,코다리조림_무,조림류,112.0,6.92,15.6,2.08,2.48,1.2,40.0,378.0
